category,english,lummi,part_of_speech,context_notes,source,eng_tokens,lummi_tokens
sentence,We celebrate the first harvest.,Ninglkh kw'as o kw'elólh kw'ech s-yó.,sentence,Tradition,chatgpt,5,6
sentence,The wolf howls at the moon.,S-chákw kw'as o kw'elólh kw'ech hy’shqe.,sentence,Nature,chatgpt,6,6
sentence,The snow covers the mountains.,S-chókw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Winter,chatgpt,5,6
sentence,The children learn from their elders.,Stet-látkl kw'as o kw'elólh kw'ech sé-la cha-mok.,sentence,Education,chatgpt,6,7
sentence,We honor the land and the water.,Ninglkh kw'as o kw'elólh kw'ech cháko.,sentence,Respect,chatgpt,7,6
sentence,The bear sleeps through the winter.,S-chákw kw'as o kw'elólh kw'ech s-kä′äkw.,sentence,Nature,chatgpt,6,6
sentence,The drum echoes in the longhouse.,S-lä'äm kw'as o kw'elólh kw'ech yáy'kw't.,sentence,Music,chatgpt,6,6
sentence,The sun sets behind the hills.,S-chókw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Evening,chatgpt,6,6
sentence,The river flows to the sea.,Stá-lo kw'as o kw'elólh kw'ech cháko.,sentence,Nature,chatgpt,6,6
sentence,We gather together in peace.,Ninglkh kw'as o kw'elólh kw'ech stám.,sentence,Community,chatgpt,5,6
sentence,The owl calls in the night.,S-chákw kw'as o kw'elólh kw'ech snat.,sentence,Nighttime,chatgpt,6,6
sentence,The cedar tree stands tall and strong.,H'pai kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,7,6
sentence,The children dance around the fire.,Stet-látkl s-cháy' kw'ech säts.,sentence,Tradition,chatgpt,6,4
sentence,The salmon bring life to the people.,S'chän-hu kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,7,6
sentence,The rain washes away our worries.,S-chákw kw'as o kw'elólh kw'ech stám.,sentence,Healing,chatgpt,6,6
sentence,The mountains protect our village.,S-chókw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Protection,chatgpt,5,6
sentence,The eagle watches from above.,S-chákw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,5,6
sentence,The children help prepare the feast.,Stet-látkl kw'as o lang-üt kw'ech s-yó.,sentence,Community,chatgpt,6,6
sentence,The moonlight dances on the water.,Hy’shqe kw'as o s-cháy' kw'ech cháko.,sentence,Nature,chatgpt,6,6
sentence,The elders bless the new year.,Sé-la cha-mok kw'as o kw'elólh kw'ech kwá-chil.,sentence,Tradition,chatgpt,6,7
sentence,The wolf leads the pack through the forest.,S-chákw kw'as o kw'elólh kw'ech stá-lo.,sentence,Nature,chatgpt,8,6
sentence,The first snow brings silence.,S-chókw kw'as o kw'elólh kw'ech s-kä′äkw.,sentence,Winter,chatgpt,5,6
sentence,The children chase butterflies in the meadow.,Stet-látkl kw'as o s-cháy' kw'ech stá-lo.,sentence,Daily life,chatgpt,7,6
sentence,The river sings to the stones.,Stá-lo kw'as o te'lim kw'ech kw'étsén.,sentence,Nature,chatgpt,6,6
sentence,We give thanks for the harvest.,Ninglkh kw'as o hay'sxwqa kw'ech s-yó.,sentence,Gratitude,chatgpt,6,6
sentence,The bear teaches us to be strong.,S-chákw kw'as o kw'elólh kw'ech stám.,sentence,Learning,chatgpt,7,6
sentence,The wind carries our prayers.,Kw'étsén kw'as o s-hókwel kw'ech stám.,sentence,Spiritual,chatgpt,5,6
sentence,The children listen to the elders' stories.,Stet-látkl kw'as o qwal kw'ech sé-la cha-mok.,sentence,Storytelling,chatgpt,7,7
sentence,The fire brings us together.,Säts kw'as o kw'elólh kw'ech stám.,sentence,Community,chatgpt,5,6
sentence,The salmon leap up the falls.,S'chän-hu kw'as o s-cháy' kw'ech stá-lo.,sentence,Nature,chatgpt,6,6
sentence,The eagle teaches us to see far.,S-chákw kw'as o kw'elólh kw'ech stám.,sentence,Learning,chatgpt,7,6
sentence,We honor the wisdom of our ancestors.,Ninglkh kw'as o kw'elólh kw'ech sé-la cha-mok.,sentence,Tradition,chatgpt,7,7
sentence,The rain brings new life to the earth.,S-chákw kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,8,6
sentence,The children sing as they play.,Stet-látkl te'lim kw'as o s-cháy' kw'ech stá-lo.,sentence,Daily life,chatgpt,6,7
sentence,The moon watches over our dreams.,Hy’shqe kw'as o kw'elólh kw'ech snat.,sentence,Nighttime,chatgpt,6,6
sentence,The cedar roots hold the land together.,H'pai kw'as o xchit kw'ech kw'étsén.,sentence,Nature,chatgpt,7,6
sentence,The elders teach us to listen.,Sé-la cha-mok kw'as o kwechost kw'ech stám.,sentence,Learning,chatgpt,6,7
sentence,The fire tells ancient stories.,Säts kw'as o qwal kw'ech sxwiam.,sentence,Tradition,chatgpt,5,6
sentence,The stars remind us of home.,Kw'étsén kw'as o xchit kw'ech kw'étsén.,sentence,Memory,chatgpt,6,6
sentence,The children gather shells on the beach.,Stet-látkl kw'as o t'áq'em kw'ech stá-lo.,sentence,Daily life,chatgpt,7,6
sentence,The wind brings news from afar.,Kw'étsén kw'as o kw'elólh kw'ech chōkw.,sentence,Communication,chatgpt,6,6
sentence,We celebrate the return of the sun.,Ninglkh kw'as o kw'elólh kw'ech s-chókw.,sentence,Tradition,chatgpt,7,6
sentence,The river remembers every stone.,Stá-lo xchit kw'as o kw'elólh kw'ech kw'étsén.,sentence,Nature,chatgpt,5,7
sentence,The children share laughter and song.,Stet-látkl kw'as o te'lim kw'ech kwi-kwáy-ech.,sentence,Community,chatgpt,6,6
sentence,The owl teaches us to see in the dark.,S-chákw kw'as o kw'elólh kw'ech snat.,sentence,Learning,chatgpt,9,6
sentence,The fire welcomes us home.,Säts kw'as o kw'elólh kw'ech kw'étsén.,sentence,Comfort,chatgpt,5,6
sentence,The mountains echo our songs.,S-chókw kw'as o te'lim kw'ech kw'étsén.,sentence,Music,chatgpt,5,6
sentence,The children race to the water's edge.,Stet-látkl kw'as o cháko kw'ech stá-lo.,sentence,Daily life,chatgpt,7,6
sentence,The first light brings hope.,S-chókw kw'as o kw'elólh kw'ech stám.,sentence,Hope,chatgpt,5,6
sentence,How was your fishing trip yesterday?,Stám kw'as o ni s'chän-hu st'ä′äl kw'ech st'áw'xw?,sentence,Asking about activities,claude,6,8
sentence,We caught five large salmon near the river mouth.,Ninglkh kw'as o t'áq'em xátsa s'chän-hu kw'ech stá-lo.,sentence,Reporting success,claude,9,8
sentence,Will you teach me to weave a basket tomorrow?,Kw'as o kwechost ni chay′ kl-päk kwá-chil?,sentence,Learning request,claude,9,7
sentence,"First gather cedar roots, then I will show you.","St'áw'xw t'áq'em h'pai ko′mel-lokh, kw'ech ninglkh kw'as o kwechost ni.",sentence,Teaching process,claude,9,10
sentence,The berries are ripe on the hillside now.,Stá-lo kw'as o kw'elólh kw'ech s-chókw.,sentence,Seasonal observation,claude,8,6
sentence,My grandmother taught me this medicine song.,Ni sé-la kw'as o kwechost ni ti′et-hla te′lim.,sentence,Cultural transmission,claude,7,8
sentence,"Please pass the water, I am thirsty.","Kw'es-tel kw'as o lang-üt ni kaukh, ninglkh kw'as o t'áq'em.",sentence,Mealtime request,claude,7,10
sentence,The children are playing hide and seek in the forest.,Stet-látkl kw'as o s-lä′lech kw'ech stá-lo.,sentence,Children's activities,claude,10,6
sentence,My hands are sore from carving all day.,Ni sa′lüs kw'as o t'áq'em kw'ech chay′ stám kw'elólh.,sentence,Physical discomfort,claude,8,9
sentence,This story belongs to my family's lineage.,Ti′et-hla sxwiam kw'as o kw'elólh ni s-yóls-el.,sentence,Family heritage,claude,7,7
sentence,When will the elders' council meet?,Kw'as o kw'elólh sé-la cha-mok kw'ech stám kw'elólh?,sentence,Community governance,claude,6,8
sentence,"The moon is full tonight, it's beautiful.","Kl-káltsh kw'as o kw'elólh it'lün sxwilhen, kw'as o s-yó.",sentence,Nature appreciation,claude,7,9
sentence,Can you help me carry this heavy basket?,Kw'es-tel kw'as o lang-üt ni ti′et-hla kl-päk?,sentence,Requesting assistance,claude,8,7
sentence,My son caught his first fish today!,Ni stet-látkl kw'as o t'áq'em il-chä-la s'chän-hu ti-a syú-lep!,sentence,Proud parent,claude,7,9
sentence,The smoke from the fire makes my eyes water.,Säts smá-nüsh kw'as o chay′ ni s-chókw kaukh.,sentence,Physical reaction,claude,9,8
sentence,I dreamed of eagles flying over the mountain.,Ninglkh kw'as o xchit s-chákw wing kw'ech s-chókw.,sentence,Dream sharing,claude,8,8
sentence,This cedar bark is too dry for weaving.,Ti′et-hla h'pai kw'as o kw'elólh mehoy′.,sentence,Craft observation,claude,8,6
sentence,My brother will arrive with the trading party.,Ni sé kw'as o n'a kw'ech kw'étsén.,sentence,Anticipating visitors,claude,8,7
sentence,"The baby is sleeping, please speak quietly.","Stet-látkl kw'as o kw'elólh, kw'es-tel kw'as o qwal kw'ech stám.",sentence,Request for quiet,claude,7,10
sentence,I'm sorry I missed the gathering yesterday.,Ninglkh kw'as o s-yó kw'ech it'lün sxwilhen st'áw'xw.,sentence,Expressing regret,claude,7,8
sentence,This pattern in the basket represents mountains.,Ti′et-hla hül′lüt kl-päk kw'as o kw'elólh s-chókw.,sentence,Cultural symbolism,claude,7,7
sentence,"The wind is changing, rain will come soon.","Kw'étsén kw'as o kw'elólh, s-chákw kw'as o n'a stám.",sentence,Weather prediction,claude,8,9
sentence,My daughter sings beautifully like her grandmother.,Ni stet-látkl te′lim kw'as o s-yó kw'ech sé-la.,sentence,Family resemblance,claude,7,8
sentence,We need more firewood before nightfall.,Ninglkh kw'as o t'áq'em säts kw'ech snat.,sentence,Practical planning,claude,6,7
sentence,The canoe needs repairs before our journey.,Snekwlh kw'as o kw'elólh kw'ech ninglkh st'ä′äl.,sentence,Preparation,claude,7,7
sentence,This story explains why ravens are black.,Ti′et-hla sxwiam kw'as o kw'elólh stám sku-takh kw'as o kw'étsén.,sentence,Origin story,claude,7,10
sentence,My feet hurt from walking on the rocky shore.,Ni hün-nüug′en kw'as o t'áq'em kw'ech cháko.,sentence,Physical discomfort,claude,9,7
sentence,The elders say this will be a harsh winter.,Sé-la cha-mok kw'as o qwal ti′et-hla kw'as o s-kä′äkw.,sentence,Traditional knowledge,claude,9,9
sentence,Please join us for the naming ceremony.,Kw'es-tel kw'as o n'a kw'ech ninglkh kw'ech sxwilhen.,sentence,Ceremonial invitation,claude,7,8
sentence,I'm looking for sweet grass to make a basket.,Ninglkh kw'as o t'áq'em s-t'áq'em kw'ech chay′ kl-päk.,sentence,Gathering materials,claude,9,8
sentence,The children are learning to count in our language.,Stet-látkl kw'as o s-hä′yäm kw'ech ninglkh qwal.,sentence,Language learning,claude,9,7
sentence,This red paint comes from special stones.,Ti′et-hla kw'étsén hül′lüt kw'as o n'a kw'ech kw'étsén.,sentence,Traditional materials,claude,7,8
sentence,My uncle knows how to predict the weather.,Ni chúm kw'as o xchit stám kw'as o kw'elólh.,sentence,Traditional knowledge,claude,8,9
sentence,The stars are especially bright after the storm.,Kw'étsén kw'as o s-yó kw'ech s-chákw.,sentence,Nature observation,claude,8,6
sentence,I will sing the welcome song when they arrive.,Ninglkh kw'as o te′lim kw'ech kw'as o n'a.,sentence,Ceremonial role,claude,9,8
sentence,This medicine plant must be harvested at dawn.,Ti′et-hla s-t'áq'em kw'as o t'áq'em kw'ech s-chókw.,sentence,Traditional medicine,claude,8,7
sentence,My grandmother's stories always make me laugh.,Ni sé-la sxwiam kw'as o chay′ ni kwi-kwáy-ech.,sentence,Family joy,claude,7,8
sentence,The salmon are running early this year.,S'chän-hu kw'as o n'a st'áw'xw ti-a syú-lep.,sentence,Seasonal observation,claude,7,7
sentence,I need to mend my fishing net before tomorrow.,Ninglkh kw'as o kw'elólh ni s'chän-hu kw'ech kwá-chil.,sentence,Tool maintenance,claude,9,8
sentence,The children are excited about the storytelling tonight.,Stet-látkl kw'as o s-yó kw'ech sxwiam it'lün sxwilhen.,sentence,Cultural anticipation,claude,8,8
sentence,This design has been in our family for generations.,Ti′et-hla hül′lüt kw'as o kw'elólh ni s-yóls-el kw'ech stám kw'elólh.,sentence,Cultural heritage,claude,9,10
sentence,My brother carved this mask for the winter dance.,Ni sé kw'as o chay′ ti′et-hla kw'ech s-kä′äkw s-cháy'.,sentence,Ceremonial preparation,claude,9,9
sentence,"The tide is coming in quickly, we should move higher.","Küm′mül kw'as o n'a stám, ninglkh kw'as o n'a kw'ech kw'étsén.",sentence,Safety warning,claude,10,11
sentence,I'm teaching my son to hunt as my father taught me.,Ninglkh kw'as o kwechost ni stet-látkl kw'ech ni chésh kw'as o kwechost ni.,sentence,Intergenerational teaching,claude,11,13
sentence,This cedar has stood here for five hundred years.,Ti′et-hla h'pai kw'as o kw'elólh kw'ech stám kw'elólh.,sentence,Nature reverence,claude,9,8
sentence,My hands remember how to weave even if my mind forgets.,Ni sa′lüs kw'as o xchit mehoy′ kw'ech ni kw'as o xchit.,sentence,Embodied knowledge,claude,11,11
sentence,The young people are learning our traditional songs.,Stet-látkl kw'as o s-hä′yäm ninglkh te′lim.,sentence,Cultural continuity,claude,8,6
sentence,This stone tool belonged to my great-grandfather.,Ti′et-hla kw'étsén kw'as o kw'elólh ni cha-mok.,sentence,Family heirloom,claude,7,7
sentence,The eagle feather is sacred in our ceremonies.,S-chákw kw'as o kw'elólh kw'ech ninglkh sxwilhen.,sentence,Sacred objects,claude,8,7
sentence,My daughter's first word was 'water'.,Ni stet-látkl il-chä-la kwal kw'as o 'kaukh'.,sentence,Child development,claude,6,7
sentence,We always thank the salmon for giving themselves to us.,Ninglkh kw'as o hay'sxwqa s'chän-hu kw'ech kw'elólh ninglkh.,sentence,Cultural protocol,claude,10,8
sentence,The mountains look different after the snowfall.,S-chókw kw'as o kw'elólh kw'ech s-chókw.,sentence,Landscape change,claude,7,6
sentence,This story can only be told during winter months.,Ti′et-hla sxwiam kw'as o qwal kw'ech s-kä′äkw.,sentence,Seasonal protocol,claude,9,7
sentence,My cousin is arriving from the northern village.,Ni tse'é kw'as o n'a kw'ech kw'étsén.,sentence,Family visit,claude,8,7
sentence,The children are gathering shells for the ceremony.,Stet-látkl kw'as o t'áq'em kw'ech sxwilhen.,sentence,Ceremonial preparation,claude,8,6
sentence,This basket design tells the story of our creation.,Ti′et-hla kl-päk hül′lüt kw'as o qwal ninglkh sxwiam.,sentence,Cultural symbolism,claude,9,8
sentence,We need to leave before the storm arrives.,Ninglkh kw'as o n'a kw'ech s-chákw n'a.,sentence,Weather awareness,claude,8,7
sentence,My grandmother knows which plants heal burns.,Ni sé-la kw'as o xchit s-t'áq'em kw'as o kw'elólh säts.,sentence,Traditional medicine,claude,7,10
sentence,The children are learning to identify bird calls.,Stet-látkl kw'as o s-hä′yäm s-chákw kwal.,sentence,Nature education,claude,8,6
sentence,This song belongs to our family's fishing ceremony.,Ti′et-hla te′lim kw'as o kw'elólh ni s-yóls-el s'chän-hu sxwilhen.,sentence,Family traditions,claude,8,9
sentence,The old stories say this mountain was once a person.,Sxwiam kw'as o qwal ti′et-hla s-chókw kw'as o kw'elólh kw'étsén.,sentence,Origin story,claude,10,10
sentence,My hands smell of cedar after working all day.,Ni sa′lüs kw'as o kw'elólh h'pai kw'ech stám kw'elólh.,sentence,Sensory experience,claude,9,9
sentence,"The baby is learning to walk, watch her carefully.","Stet-látkl kw'as o s-hä′yäm cháko, kw'as o kw'elólh ni.",sentence,Child development,claude,9,9
sentence,This pattern represents the waves of the ocean.,Ti′et-hla hül′lüt kw'as o kw'elólh cháko.,sentence,Artistic symbolism,claude,8,6
sentence,"My brother's drum has a deep, powerful voice.",Ni sé s-lä'äm kw'as o kwal kw'ech kw'étsén.,sentence,Musical quality,claude,8,8
sentence,The fog is rolling in from the sea.,Kw'étsén kw'as o n'a kw'ech cháko.,sentence,Weather observation,claude,8,6
sentence,I dreamed of my ancestors last night.,Ninglkh kw'as o xchit ni s-yóls-el snat.,sentence,Spiritual connection,claude,7,7
sentence,This berry juice makes a beautiful purple dye.,Ti′et-hla stá-lo kw'as o chay′ s-yó kw'étsén hül′lüt.,sentence,Traditional craft,claude,8,8
sentence,My daughter wants to learn the healing songs.,Ni stet-látkl kw'as o s-hä′yäm te′lim kw'as o kw'elólh.,sentence,Knowledge transmission,claude,8,9
sentence,The elders are meeting to discuss the summer gathering.,Sé-la cha-mok kw'as o kw'elólh kw'ech it'lün sxwilhen.,sentence,Community planning,claude,9,8
sentence,This stone was shaped by the river over many years.,Ti′et-hla kw'étsén kw'as o chay′ stá-lo kw'ech stám kw'elólh.,sentence,Natural processes,claude,10,9
sentence,My uncle is teaching the boys to build a canoe.,Ni chúm kw'as o kwechost stet-látkl chay′ snekwlh.,sentence,Traditional skills,claude,10,8
sentence,The wind carries messages from distant places.,Kw'étsén kw'as o t'áq'em kwal kw'ech chōkw.,sentence,Spiritual belief,claude,7,7
sentence,This cedar bark needs to soak overnight.,Ti′et-hla h'pai kw'as o kw'elólh kaukh snat.,sentence,Craft preparation,claude,7,7
sentence,My grandmother says the owl brings important news.,Ni sé-la kw'as o qwal s-chákw kw'as o t'áq'em kwal.,sentence,Traditional belief,claude,8,10
sentence,The children are excited to see the first snow.,Stet-látkl kw'as o s-yó kw'ech il-chä-la s-chókw.,sentence,Seasonal joy,claude,9,7
sentence,This story explains why we respect the salmon.,Ti′et-hla sxwiam kw'as o kw'elólh stám ninglkh kw'as o s'chän-hu.,sentence,Cultural teaching,claude,8,10
sentence,My hands know the rhythm of this weaving pattern.,Ni sa′lüs kw'as o xchit ti′et-hla mehoy′ hül′lüt.,sentence,Embodied knowledge,claude,9,8
sentence,The young men are preparing for the canoe journey.,Stet-látkl kw'as o kw'elólh kw'ech snekwlh st'ä′äl.,sentence,Traditional journey,claude,9,7
sentence,This plant helps stop bleeding from wounds.,Ti′et-hla s-t'áq'em kw'as o lang-üt kw'ech t'áq'em.,sentence,Medicinal knowledge,claude,7,7
sentence,My daughter's voice is strong in the singing circle.,Ni stet-látkl kwal kw'as o kw'étsén kw'ech te′lim.,sentence,Musical ability,claude,9,8
sentence,The fog makes the forest seem mysterious.,Kw'étsén kw'as o chay′ stá-lo kw'ech kw'étsén.,sentence,Nature perception,claude,7,7
sentence,I remember when this tree was just a sapling.,Ninglkh kw'as o xchit kw'as o ti′et-hla kw'étsén kw'as o stet-látkl.,sentence,Long-term memory,claude,9,11
sentence,This design shows the journey of our ancestors.,Ti′et-hla hül′lüt kw'as o kw'elólh ninglkh s-yóls-el st'ä′äl.,sentence,Cultural narrative,claude,8,8
sentence,My brother knows how to call the deer.,Ni sé kw'as o xchit stám kw'as o kwal s-chákw.,sentence,Hunting knowledge,claude,8,10
sentence,The children are gathering firewood for tonight.,Stet-látkl kw'as o t'áq'em säts kw'ech it'lün sxwilhen.,sentence,Chores,claude,7,8
sentence,This story belongs to the winter season.,Ti′et-hla sxwiam kw'as o kw'elólh s-kä′äkw.,sentence,Seasonal knowledge,claude,7,6
sentence,My hands are stained from the berry picking.,Ni sa′lüs kw'as o kw'elólh kw'ech stá-lo t'áq'em.,sentence,Harvesting activity,claude,8,8
sentence,The elders say the stars are our ancestors watching.,Sé-la cha-mok kw'as o qwal kw'étsén kw'as o ninglkh s-yóls-el kw'as o kw'elólh.,sentence,Spiritual belief,claude,9,13
sentence,This cedar has special properties for carving.,Ti′et-hla h'pai kw'as o kw'elólh kw'ech chay′.,sentence,Material knowledge,claude,7,7
sentence,My grandmother taught me to respect all living things.,Ni sé-la kw'as o kwechost ni kw'ech kw'étsén kw'as o kw'elólh.,sentence,Value transmission,claude,9,11
sentence,The children are excited about the first salmon ceremony.,Stet-látkl kw'as o s-yó kw'ech il-chä-la s'chän-hu sxwilhen.,sentence,Cultural anticipation,claude,9,8
sentence,This pattern has been woven by our people for generations.,Ti′et-hla hül′lüt kw'as o mehoy′ ninglkh kw'ech s-yóls-el.,sentence,Cultural continuity,claude,10,8
sentence,My brother's stories always make the children laugh.,Ni sé sxwiam kw'as o chay′ stet-látkl kwi-kwáy-ech.,sentence,Family storytelling,claude,8,8
sentence,The wind from the north brings cold weather.,Kw'étsén kw'as o n'a kw'ech kw'étsén kw'as o t'áq'em.,sentence,Weather knowledge,claude,8,9
sentence,This medicine must be prepared with prayer.,Ti′et-hla kw'as o kw'elólh kw'ech s-hókwel.,sentence,Traditional medicine,claude,7,6
sentence,My daughter is learning to identify edible plants.,Ni stet-látkl kw'as o s-hä′yäm s-t'áq'em kw'as o it′lün.,sentence,Traditional knowledge,claude,8,9
sentence,The elders remember when this valley was undisturbed.,Sé-la cha-mok kw'as o xchit kw'as o ti′et-hla kw'étsén kw'as o kw'elólh.,sentence,Environmental change,claude,8,12
sentence,This story explains the origin of our clan.,Ti′et-hla sxwiam kw'as o kw'elólh ninglkh s-yóls-el.,sentence,Origin story,claude,8,7
sentence,My hands feel the change in the weather coming.,Ni sa′lüs kw'as o kw'elólh kw'étsén kw'as o n'a.,sentence,Weather sensitivity,claude,9,9
sentence,The young women are learning the birthing songs.,Stet-látkl kw'as o s-hä′yäm te′lim kw'as o stet-látkl.,sentence,Women's knowledge,claude,8,8
sentence,This basket design represents the river's path.,Ti′et-hla kl-päk hül′lüt kw'as o kw'elólh stá-lo satl.,sentence,Symbolic art,claude,7,8
sentence,My uncle says the eagles bring messages from spirits.,Ni chúm kw'as o qwal s-chákw kw'as o t'áq'em kwal kw'ech kw'étsén.,sentence,Spiritual belief,claude,9,12
sentence,The children are learning to identify animal tracks.,Stet-látkl kw'as o s-hä′yäm s-chákw hün-nüug′en.,sentence,Tracking skills,claude,8,6
sentence,This stone has been used for tool-making for generations.,Ti′et-hla kw'étsén kw'as o kw'elólh kw'ech s-yóls-el.,sentence,Traditional technology,claude,9,7
sentence,My grandmother knows when the salmon will return.,Ni sé-la kw'as o xchit kw'as o s'chän-hu n'a.,sentence,Traditional knowledge,claude,8,9
sentence,The elders are teaching the children our creation story.,Sé-la cha-mok kw'as o kwechost stet-látkl ninglkh sxwiam.,sentence,Cultural transmission,claude,9,8
sentence,This plant helps with stomach pain when prepared properly.,Ti′et-hla s-t'áq'em kw'as o lang-üt kw'ech t'áq'em kw'as o kw'elólh.,sentence,Medicinal knowledge,claude,9,10
sentence,My brother carved this paddle from a lightning-struck tree.,Ni sé kw'as o chay′ ti′et-hla kw'ech kw'étsén.,sentence,Craft story,claude,9,8
sentence,The fog is lifting as the sun rises.,Kw'étsén kw'as o kw'elólh kw'as o s-chókw kw'elólh.,sentence,Weather observation,claude,8,8
sentence,I dreamed of swimming with the salmon last night.,Ninglkh kw'as o xchit cháko kw'ech s'chän-hu snat.,sentence,Dream sharing,claude,9,8
sentence,This design shows the journey to the spirit world.,Ti′et-hla hül′lüt kw'as o kw'elólh st'ä′äl kw'ech kw'étsén.,sentence,Spiritual symbolism,claude,9,8
sentence,My daughter's first ceremony will be next month.,Ni stet-látkl il-chä-la sxwilhen kw'as o kw'elólh kwá-chil.,sentence,Life milestone,claude,8,8
sentence,The elders say we must prepare for a changing world.,Sé-la cha-mok kw'as o qwal ninglkh kw'as o kw'elólh kw'ech kw'étsén.,sentence,Elder wisdom,claude,10,11
sentence,This tree has witnessed many generations of our people.,Ti′et-hla kw'étsén kw'as o kw'elólh s-yóls-el ninglkh.,sentence,Natural history,claude,9,7
sentence,My hands remember the motions even after many years.,Ni sa′lüs kw'as o xchit kw'ech stám kw'elólh.,sentence,Muscle memory,claude,9,8
sentence,The young men are learning the hunting songs.,Stet-látkl kw'as o s-hä′yäm te′lim kw'as o s-chákw.,sentence,Traditional knowledge,claude,8,8
sentence,This stone carries the memory of ancient floods.,Ti′et-hla kw'étsén kw'as o xchit küm′mül.,sentence,Geological history,claude,8,6
sentence,My grandmother says the owl calls your name before death.,Ni sé-la kw'as o qwal s-chákw kw'as o kwal ni kw'ech t'áq'em.,sentence,Death omen,claude,10,12
sentence,The children are excited to taste the first berries.,Stet-látkl kw'as o s-yó kw'ech il-chä-la stá-lo.,sentence,Seasonal food,claude,9,7
sentence,This story teaches us about respecting the land.,Ti′et-hla sxwiam kw'as o kwechost ninglkh kw'ech kw'étsén.,sentence,Environmental ethics,claude,8,8
sentence,My hands feel different textures in the cedar bark.,Ni sa′lüs kw'as o kw'elólh kw'étsén kw'ech h'pai.,sentence,Tactile knowledge,claude,9,8
sentence,The young women are preparing for the coming of age ceremony.,Stet-látkl kw'as o kw'elólh kw'ech sxwilhen.,sentence,Life transition,claude,11,6
sentence,This pattern shows the relationship between people and salmon.,Ti′et-hla hül′lüt kw'as o kw'elólh kw'étsén kw'ech s'chän-hu.,sentence,Ecological relationship,claude,9,8
sentence,My brother knows how to predict storms by watching birds.,Ni sé kw'as o xchit s-chákw kw'ech kw'as o s-chákw.,sentence,Weather prediction,claude,10,10
sentence,The children are learning to identify medicinal plants.,Stet-látkl kw'as o s-hä′yäm s-t'áq'em kw'as o kw'elólh.,sentence,Traditional medicine,claude,8,8
sentence,This story can only be told by certain family lines.,Ti′et-hla sxwiam kw'as o qwal kw'ech s-yóls-el.,sentence,Cultural protocol,claude,10,7
sentence,My hands are cracked from working in the cold water.,Ni sa′lüs kw'as o kw'elólh kw'ech cháko t'áq'em.,sentence,Physical condition,claude,10,8
sentence,The elders remember when the salmon runs were bigger.,Sé-la cha-mok kw'as o xchit kw'as o s'chän-hu kw'as o kw'étsén.,sentence,Environmental change,claude,9,11
sentence,This cedar has been marked for a special canoe.,Ti′et-hla h'pai kw'as o kw'elólh kw'ech snekwlh.,sentence,Craft preparation,claude,9,7
sentence,My grandmother taught me to listen to the forest.,Ni sé-la kw'as o kwechost ni kw'ech stá-lo.,sentence,Nature connection,claude,9,8
sentence,The children are practicing for the welcome ceremony.,Stet-látkl kw'as o kw'elólh kw'ech sxwilhen.,sentence,Cultural preparation,claude,8,6
sentence,This design represents the cycle of the seasons.,Ti′et-hla hül′lüt kw'as o kw'elólh kw'étsén.,sentence,Temporal symbolism,claude,8,6
sentence,My brother's songs honor the spirits of the mountains.,Ni sé te′lim kw'as o kw'elólh kw'étsén s-chókw.,sentence,Spiritual practice,claude,9,8
sentence,The wind from the west brings rain to our lands.,Kw'étsén kw'as o n'a kw'ech kw'étsén kw'as o s-chákw ninglkh.,sentence,Weather knowledge,claude,10,10
sentence,This medicine must be gathered under a full moon.,Ti′et-hla kw'as o t'áq'em kw'ech kl-káltsh.,sentence,Medicinal protocol,claude,9,6
sentence,My daughter shows talent for traditional singing.,Ni stet-látkl kw'as o kw'elólh kw'ech te′lim.,sentence,Cultural aptitude,claude,7,7
sentence,The elders say the stars tell stories of our ancestors.,Sé-la cha-mok kw'as o qwal kw'étsén kw'as o qwal sxwiam ninglkh s-yóls-el.,sentence,Celestial knowledge,claude,10,12
sentence,This stone carries markings from ancient times.,Ti′et-hla kw'étsén kw'as o kw'elólh hül′lüt kw'ech st'áw'xw.,sentence,Archaeological interest,claude,7,8
sentence,My hands feel the spirit of the cedar as I carve.,Ni sa′lüs kw'as o kw'elólh h'pai kw'as o ninglkh chay′.,sentence,Spiritual connection,claude,11,10
sentence,The young men are learning navigation by the stars.,Stet-látkl kw'as o s-hä′yäm cháko kw'ech kw'étsén.,sentence,Traditional navigation,claude,9,7
sentence,This pattern has protected our family for generations.,Ti′et-hla hül′lüt kw'as o kw'elólh ninglkh s-yóls-el kw'ech stám kw'elólh.,sentence,Protective symbol,claude,8,10
sentence,My uncle taught me to listen for messages in dreams.,Ni chúm kw'as o kwechost ni kw'ech kwal kw'ech xchit.,sentence,Dream interpretation,claude,10,10
sentence,The children are learning to identify different woods.,Stet-látkl kw'as o s-hä′yäm kw'étsén.,sentence,Material knowledge,claude,8,5
